title,company_name,location_display,salary_min,salary_max,category_label,contract_type,created,search_keyword,search_location
Chef de Projet Data & IA Generative H/F,Scalian,"Neuilly-sur-Seine, Nanterre",50000.0,50000.0,Unknown,,2025-07-17T10:24:13Z,data scientist,ile de france
Data Scientist Senior H/F - BNP Paribas - BNP Paribas Real Estate,BNP Paribas,"Meudon, Boulogne-Billancourt",,,Unknown,,2025-05-07T18:25:37Z,data scientist,ile de france
"Data Engineer / Data Scientist Computer Vision – Détection de défauts (YOLO, Azure) (IT)",EterniTech,"Paris, Ile-de-France",100.0,500.0,Emplois Informatique,contract,2025-05-27T13:59:59Z,data scientist,ile de france
Alternance - Data Scientist pour le Développement d'Une Solution de Sous-Comptage Virtuel H/F,Veolia,"Aubervilliers, Saint-Denis",486.0,1802.0,Unknown,,2025-06-05T06:36:33Z,data scientist,ile de france
"Data Scientist en Risk Management - Risques - La Defense, Ile de France, France - SOCIETE GENERALE",SOCIETE GENERALE,"Paris, Ile-de-France",,,Emplois Droit,,2025-07-11T21:30:16Z,data scientist,ile de france
Data Scientist - Chargé·e d'Études Modèle de Microsimulation César H/F,CNAF,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-01T09:12:14Z,data scientist,ile de france
Senior Product Manager AI (H/F),Saint-Gobain Distribution Bâtiment France,"Courbevoie, Nanterre",,,Unknown,,2025-06-25T05:42:33Z,data scientist,ile de france
Stage de fin d’études – Consultant.e Data Scientist - F/H - février 2026,Axionable,"3ème Arrondissement, Paris",1300.0,1400.0,Emplois Consultants,,2025-06-01T22:11:43Z,data scientist,ile de france
"Data Scientist / Analyst / Engineer Finance, Risque et Performance (H/F) – CDI – Paris",Quadratic,"9ème Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-06-30T22:27:29Z,data scientist,ile de france
??Data Scientist – MLP & Modèles Génératifs – Pur Player Data IA ML - H/F,WAKE IT UP,"1er Arrondissement, Paris",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
??Data Scientist – MLP & Modèles Génératifs – Pur Player Data IA ML - H/F,WAKE IT UP,"Montreuil, Bobigny",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
??Data Scientist – MLP & Modèles Génératifs – Pur Player Data IA ML - H/F,WAKE IT UP,"La Courneuve, Saint-Denis",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
??Data Scientist – MLP & Modèles Génératifs – Pur Player Data IA ML - H/F,WAKE IT UP,"Saint-Cloud, Boulogne-Billancourt",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
??Data Scientist - MLP & Modèles Génératifs - Pur Player Data IA ML - H/F,Wake IT UP,"La Défense, Courbevoie",,,Unknown,,2025-07-21T07:09:25Z,data scientist,ile de france
Stage - Research Data Scientist H/F - 6 mois - BNP Paribas - BNP Paribas,BNP Paribas,"Montreuil, Bobigny",,,Unknown,,2025-06-28T14:47:20Z,data scientist,ile de france
Economist Confirmé - Marché du Neuf H/F,AVIVGroup,"Paris, Ile-de-France",,,Emplois Immobilier,,2025-06-18T07:05:35Z,data scientist,ile de france
"Data Scientist / Business Intel Engineer (FTC), EU Prime and Marketing Science & Analytics",Amazon EU SARL  - D69,"Clichy, Nanterre",,,Unknown,,2025-02-05T19:46:14Z,data scientist,ile de france
Senior Data Scientist | Python - Computer Vision | Scale-Up dans la reconnaissance d'image | Paris,OCTOPUS IT,"8ème Arrondissement, Paris",,,Unknown,,2024-02-22T20:44:23Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Courbevoie, Nanterre",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Aubervilliers, Saint-Denis",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Boulogne-Billancourt, Hauts-de-Seine",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Vitry-sur-Seine, Créteil",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Courbevoie, Nanterre",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Levallois-Perret, Nanterre",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Asnières-sur-Seine, Nanterre",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Asnières-sur-Seine, Nanterre",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Boulogne-Billancourt, Hauts-de-Seine",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Saint-Denis, Seine-Saint-Denis",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Vitry-sur-Seine, Créteil",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Issy-les-Moulineaux, Boulogne-Billancourt",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Saint-Denis, Seine-Saint-Denis",90000.0,90000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Levallois-Perret, Nanterre",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Issy-les-Moulineaux, Boulogne-Billancourt",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Aubervilliers, Saint-Denis",70000.0,70000.0,Unknown,permanent,2025-07-17T19:14:08Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Paris, Ile-de-France",70000.0,70000.0,Unknown,permanent,2025-07-17T11:14:28Z,data scientist,ile de france
Alternance : Alternance Bac4/5 – Data Scientist en Risques environnementaux H/F - 12 ou 24 mois,BNP Paribas,"Paris, Ile-de-France",,,Emplois Diplômés,,2025-07-17T23:20:03Z,data scientist,ile de france
Alternance : Apprenti(e) Data scientist auprès du département « Systèmes d'information et science des données »,CAISSE DES DEPOTS,"18ème Arrondissement, Paris",,,Emplois Diplômés,,2025-07-17T23:09:44Z,data scientist,ile de france
Apprentissage Assistant Data Scientist - Analyste - Chef de Produit Marketing et Chaîne de Traction H/F,PSA Retail France,"Vélizy-Villacoublay, Versailles",486.0,1802.0,Unknown,,2025-07-06T13:33:50Z,data scientist,ile de france
Consultant Expérimenté Data Strategy & Governance CDI H/F,PwC,"Neuilly-sur-Seine, Nanterre",,,Unknown,,2025-06-08T08:43:46Z,data scientist,ile de france
Manager Data Product Owner - Energy Utilities Industrial Product & Services CDI H/F,PwC,"Neuilly-sur-Seine, Nanterre",,,Unknown,,2025-07-06T14:25:46Z,data scientist,ile de france
Assistant(e) Ingénieur Data / Dat scientist,France Télévisions Publicité,"15ème Arrondissement, Paris",1496.0,1919.0,Unknown,,2025-06-18T22:34:24Z,data scientist,ile de france
Alternance - Data Analyst/Scientist (H/F),Weborama,"Levallois-Perret, Nanterre",,,Emplois Distribution et Entrepôts,,2025-07-21T12:53:53Z,data scientist,ile de france
Consultant Expérimenté Data Architecture CDI H/F,PwC,"Neuilly-sur-Seine, Nanterre",,,Unknown,,2025-06-08T08:43:46Z,data scientist,ile de france
Senior Data Scientist Python - Computer Vision Scale-Up dans la Reconnaissance d'Image Paris H/F,Octopus IT,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-03T06:50:08Z,data scientist,ile de france
Data Scientist - Business Intel Engineer Ftc eu Prime And Marketing Science & Analytics H/F,Amazon EU SARL  - D69,"Clichy, Nanterre",,,Unknown,,2025-04-11T04:55:33Z,data scientist,ile de france
Développeur IA - Alternance H/F Alternance / Apprentissage H/F,Nexa,"1er Arrondissement, Paris",,,Emplois Informatique,contract,2025-06-17T06:29:17Z,data scientist,ile de france
Développeur Back End Node.Js Sénior - CDI H/F,Tiime,"9ème Arrondissement, Paris",,,Emplois Autres/Général,,2025-07-19T10:13:49Z,data scientist,ile de france
Formation DATA SCIENTIST | Titre RNCP niveau 7 - Bac 5 | Co-certifiée école MINES Paris - PSL,DATASCIENTEST,"Puteaux, Nanterre",,,Emplois Informatique,contract,2025-07-13T01:13:05Z,data scientist,ile de france
Product Owner Data/IA secteur média,ALXDR Software Engineering,"Paris, Ile-de-France",,,Unknown,,2025-07-10T05:35:53Z,data scientist,ile de france
Consultant Data Analyst / Scientist - Stage FE (H-F),Arcane,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-07-22T12:48:04Z,data scientist,ile de france
Senior Product Manager AI (H/F),SGDB FranceSGDBF,"La Défense, Courbevoie",70000.0,80000.0,Emplois Autres/Général,,2025-05-29T19:32:19Z,data scientist,ile de france
Data Engineer Python / Azure / ADF / Azure Devops (IT),VISIAN,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-05-28T14:00:17Z,data scientist,ile de france
Directeur de programme,Capgemini Invent,"Issy-les-Moulineaux, Boulogne-Billancourt",,,Unknown,,2025-06-22T05:40:26Z,data scientist,ile de france
Product Owner (H/F) - CDI,QuickSign,"2ème Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-07-08T17:43:50Z,data scientist,ile de france
Data ingénieur informatique/Scientist (IT),Tenth Revolution Group,"Gennevilliers, Nanterre",400.0,650.0,Emplois Informatique,contract,2025-06-17T14:43:21Z,data scientist,ile de france
AI Adoption Engineer F/H,04122 SG GDI,"Courbevoie, Nanterre",,,Unknown,,2024-01-25T19:43:56Z,data scientist,ile de france
Data Analyst (H/F),ELA TECHNOLOGY,"8ème Arrondissement, Paris",,,Emplois Consultants,,2025-07-22T21:10:31Z,data scientist,ile de france
Consultant(e) en Stratégie & Performance,STEP Consulting,"Paris, Ile-de-France",,,Unknown,,2025-07-01T13:43:56Z,data scientist,ile de france
Stagiaire LLM - Entrepôt de données de santé,codoc,"2ème Arrondissement, Paris",,,Unknown,,2025-05-26T22:00:43Z,data scientist,ile de france
Formation Data Science et Machine learning,DATAROCKSTARS,"Hauts-de-Seine, Ile-de-France",,,Emplois Informatique,contract,2025-07-13T01:13:05Z,data scientist,ile de france
Formation Concepteur Développeur Machine Learning et Intelligence Artificielle,Holberton School,"Puteaux, Nanterre",,,Emplois Informatique,contract,2025-07-16T06:13:56Z,data scientist,ile de france
Head of Data Science H/F (CDI),KAINO CONSULTING,"1er Arrondissement, Paris",,,Unknown,permanent,2025-06-04T23:36:54Z,data scientist,ile de france
Confirmed Data & Cloud Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-06-05T13:57:08Z,data scientist,ile de france
Data & Cloud Engineer (H/F),Fifty-Five,"Paris, Ile-de-France",,,Emplois Ingénierie,,2025-03-24T14:44:32Z,data scientist,ile de france
Consulting Manager H/F,Artefact,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-16T09:35:38Z,data scientist,ile de france
Solution Architect Data (F/H),Renault Digital,"Saint-Cloud, Boulogne-Billancourt",,,Unknown,,2025-03-11T17:31:36Z,data scientist,ile de france
Consultant Data Paris H/F,Consort Group,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-22T09:36:30Z,data scientist,ile de france
Expert Dataiku - Keyrus France H/F,Keyrus,"Levallois-Perret, Nanterre",,,Emplois Informatique,,2025-06-19T07:48:07Z,data scientist,ile de france
Formation DATA SCIENCE,DATASCIENTEST,"Puteaux, Nanterre",,,Emplois Informatique,contract,2025-07-14T06:11:08Z,data scientist,ile de france
Data Engineer,HomeExchange,"10ème Arrondissement, Paris",,,Unknown,,2025-07-08T17:40:32Z,data scientist,ile de france
"Psychologue de l'Education Nationale, Education Développement Apprentissage (EDA)",Nexa,"Paris, Ile-de-France",,,Emplois Vente,permanent,2025-07-22T02:55:04Z,data scientist,ile de france
Développeur IA - Alternance H/F Alternance / Apprentissage H/F,Nexa,"Paris, Ile-de-France",,,Emplois Vente,permanent,2025-07-22T11:05:59Z,data scientist,ile de france
Ingénieur DevOps Data H/F,Orange,"Issy-les-Moulineaux, Boulogne-Billancourt",,,Unknown,,2025-07-05T14:59:37Z,data scientist,ile de france
Lead Développeur Python - Spécialiste IA/RAG & MLOps (IT),5COM Consulting,"La Défense, Courbevoie",550.0,550.0,Emplois Informatique,contract,2025-07-05T14:28:38Z,data scientist,ile de france
Consultant(e) Data Analyst / Power BI Senior (F/H),ACT-ON DATA,"Neuilly-sur-Seine, Nanterre",,,Emplois Consultants,,2025-07-17T18:36:02Z,data scientist,ile de france
Ingénieur/Ingénieure Flux,Objectware,"Ile-de-France, France",,,Unknown,,2025-07-04T08:48:40Z,data scientist,ile de france
Consultant Scientist - Cloud H/F,Consort Group,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-22T09:36:30Z,data scientist,ile de france
Business Analyst Data (F/H),ALTEN,"Boulogne-Billancourt, Hauts-de-Seine",,,Emplois Ingénierie,,2025-06-27T19:36:11Z,data scientist,ile de france
Data Engineer,Devoteam Data Driven France,"Levallois-Perret, Nanterre",,,Emplois Ingénierie,,2025-06-27T07:38:23Z,data scientist,ile de france
Product Owner (H/F) - CDI,QuickSign,"2ème Arrondissement, Paris",,,Emplois Comptabilité et Finance,,2025-07-11T23:19:42Z,data scientist,ile de france
Ingénieur DevOps Data F/H,Orange,"Issy-les-Moulineaux, Boulogne-Billancourt",50000.0,70000.0,Emplois Informatique,permanent,2025-07-05T16:23:13Z,data scientist,ile de france
Assistant ou Assistante de recherche H/F,Sciences Po,"8ème Arrondissement, Paris",,,Unknown,,2025-06-22T22:36:05Z,data scientist,ile de france
Formation Machine Learning Engineer en Alternance - Titre RNCP Niveau 7 - BAC 5,DATASCIENTEST,"Puteaux, Nanterre",,,Emplois Informatique,contract,2025-07-14T01:17:39Z,data scientist,ile de france
Data Engineer Python / AWS (IT),VISIAN,"Ile-de-France, France",180.0,680.0,Emplois Informatique,contract,2025-07-07T14:41:37Z,data scientist,ile de france
Architect IA,Mp Data,"Saint-Cloud, Boulogne-Billancourt",,,Unknown,,2025-07-14T23:15:02Z,data scientist,ile de france
Consultant Sénior Data Analyst H/F,Forvis Mazars,"Levallois-Perret, Nanterre",55000.0,75000.0,Emplois Informatique,,2025-03-14T07:05:37Z,data scientist,ile de france
Stage Optimisation Stochastique de la Distribution de Chaleur H/F,Veolia,"Aubervilliers, Saint-Denis",,,Unknown,,2025-02-14T02:52:18Z,data scientist,ile de france
Revenue Growth Evaluation Product Owner H/F,Pernod Ricard SA,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-21T09:58:21Z,data scientist,ile de france
Consultant.e - Data Product Manager,"Wivoo, a Wavestone company","8ème Arrondissement, Paris",,,Emplois Consultants,,2025-02-07T14:22:08Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"La Courneuve, Saint-Denis",90000.0,90000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"La Défense, Courbevoie",90000.0,90000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"La Courneuve, Saint-Denis",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Montreuil, Bobigny",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,Wake IT UP,"La Défense, Courbevoie",,,Unknown,,2025-07-21T07:09:28Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"1er Arrondissement, Paris",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T11:21:10Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Montreuil, Bobigny",90000.0,90000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ?? - H/F,WAKE IT UP,"Saint-Cloud, Boulogne-Billancourt",70000.0,70000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,WAKE IT UP,"Saint-Cloud, Boulogne-Billancourt",90000.0,90000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
Architecte IA - GenAI & RAG - Pur Player Data IA ML ??️ - H/F,Wake IT UP,"1er Arrondissement, Paris",90000.0,90000.0,Emplois Informatique,permanent,2025-07-17T15:20:42Z,data scientist,ile de france
Product Owner Intelligence Artificielle (H/F),Fed Group,"Montrouge, Antony",60000.0,70000.0,Emplois Comptabilité et Finance,permanent,2025-07-22T20:45:13Z,data scientist,ile de france
Analytics Engineer (IT),Trait d'Union Consulting,"Hauts-de-Seine, Ile-de-France",500.0,600.0,Emplois Informatique,contract,2025-07-16T23:04:47Z,data scientist,ile de france
Data Engineer H/F,Everience,"Hauts-de-Seine, Ile-de-France",,,Emplois Informatique,,2025-02-04T20:15:18Z,data scientist,ile de france
Manager Data Science,ClaraVista,"11ème Arrondissement, Paris",,,"Emplois RP, Publicité et Marketing",,2025-06-01T22:01:25Z,data scientist,ile de france
Assistant ou Assistante de Recherche H/F,Sciences Po,"Paris, Ile-de-France",,,Emplois Enseignement,,2025-06-19T07:00:01Z,data scientist,ile de france
Senior Analytics Engineer h/f,EFOR,"Levallois-Perret, Nanterre",,,Unknown,,2025-06-25T06:51:31Z,data scientist,ile de france
AI Product Manager,"EY Fabernovel, part of EY Studio+","Paris, Ile-de-France",,,Unknown,,2025-07-01T13:30:47Z,data scientist,ile de france
Data analyste informatique / Scientist Databricks / DSS (IT),SQUARE ONE,"Ile-de-France, France",44000.0,48000.0,Emplois Informatique,permanent,2025-06-05T02:08:51Z,data scientist,ile de france
Product Owner - Chef-Fe de Projet IA Intelligence Artificielle H/F,Safran,"Magny-les-Hameaux, Maurepas",,,Emplois Fabrication,,2025-02-04T19:55:59Z,data scientist,ile de france
Expert Dataiku H/F/NB,Keyrus,"Levallois-Perret, Nanterre",,,Unknown,,2024-11-19T13:38:10Z,data scientist,ile de france
Data Engineer H/F,Euronext Technologies SAS,"Paris, Ile-de-France",,,Emplois Comptabilité et Finance,,2025-06-19T07:48:07Z,data scientist,ile de france
Consultant.e - AI Product Manager,"Wivoo, a Wavestone company","8ème Arrondissement, Paris",,,Emplois Informatique,,2025-03-10T17:28:34Z,data scientist,ile de france
Consultant Senior Retail H/F,VusionGroup SA,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-03T01:26:52Z,data scientist,ile de france
Stage de fin d’études Consultant(e) Data Science,Sia,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-22T00:43:15Z,data scientist,ile de france
Consultant(e) Data Science,Sia,"Paris, Ile-de-France",,,Emplois Consultants,,2025-07-22T00:43:16Z,data scientist,ile de france
Data Engineer Aws H/F,Nexton,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-16T09:35:37Z,data scientist,ile de france
Data Engineer Python / AWS / (IT),VISIAN,"La Défense, Courbevoie",400.0,550.0,Emplois Informatique,contract,2025-07-07T02:36:03Z,data scientist,ile de france
Data Analyst H/F,E.Leclerc,"Ivry-sur-Seine, Créteil",,,Emplois Distribution et Entrepôts,,2025-05-07T07:31:25Z,data scientist,ile de france
Data Lead,Alice & Bob,"Paris, Ile-de-France",,,Emplois Informatique,,2025-07-03T15:35:58Z,data scientist,ile de france
Head of Data Science,Kaino,"8ème Arrondissement, Paris",90000.0,100000.0,Unknown,permanent,2025-07-02T17:39:07Z,data scientist,ile de france
Mastère Expert en IA et Objets Connectés Bac5 H/F,CFA INSTA,"Puteaux, Nanterre",,,Unknown,,2025-02-04T19:46:26Z,data scientist,ile de france
Stage Open Innovation IA générative,the Jungle,"9ème Arrondissement, Paris",,,Unknown,,2024-08-10T23:47:35Z,data scientist,ile de france
Biomedical Consultant,Quinten,"17ème Arrondissement, Paris",,,Emplois Soins de santé et infirmiers,,2025-06-19T22:49:06Z,data scientist,ile de france
Stage - Assistant.e chargé.e de communication (F/H),F/H,"9ème Arrondissement, Paris",,,Unknown,,2025-07-19T12:53:54Z,data scientist,ile de france
Global Tech - Data Architect H/F,Pernod Ricard SA,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-21T09:58:26Z,data scientist,ile de france
Data Engineer,Coders Connect,"Paris, Ile-de-France",,,Unknown,,2025-07-12T07:03:06Z,data scientist,ile de france
PO Data f/h,Unowhy,"Neuilly-sur-Seine, Nanterre",60000.0,65000.0,Unknown,,2025-06-15T22:43:39Z,data scientist,ile de france
Consultant Senior IA | CDI | F/H - PwC,PwC,"Neuilly-sur-Seine, Nanterre",,,Unknown,,2025-05-20T18:08:59Z,data scientist,ile de france
ML & Data Engineer - GenAI & Cloud Infra - Pur Player Data IA ML ,Wake It Up,"8ème Arrondissement, Paris",60000.0,70000.0,Emplois Informatique,,2025-07-20T12:55:18Z,data scientist,ile de france
"Manager I, Applied AI - Detection Models",Datadog,"Paris, Ile-de-France",,,Emplois Informatique,,2024-12-13T13:51:28Z,data scientist,ile de france
Product Owner Energie CDI H/F,Worldgrid,"Ile-de-France, France",,,Unknown,,2025-07-10T05:34:18Z,data scientist,ile de france
Business analyst - Reporting & KPI,SEVETYS,"Paris, Ile-de-France",,,Unknown,,2025-07-20T09:18:59Z,data scientist,ile de france
Chef de projet Data & IA Generative -H/F,Scalian,"Neuilly-sur-Seine, Nanterre",,,Emplois Informatique,,2025-07-17T06:36:33Z,data scientist,ile de france
Head of Data Science,Kaino,"Paris, Ile-de-France",,,Emplois Informatique,,2025-06-30T14:33:17Z,data scientist,ile de france
Data Science Manager,Visa,"Paris, Ile-de-France",,,Emplois Autres/Général,,2025-07-15T18:29:01Z,data scientist,ile de france
Software Engineer (Data team),Phagos,"Suresnes, Nanterre",,,Emplois Informatique,,2025-05-04T21:28:45Z,data scientist,ile de france
Chef de Projet Opérations,Ecojoko,"Montreuil, Bobigny",,,Unknown,,2025-03-27T20:13:47Z,data scientist,ile de france
Alternance Développeur IA - Epsi H/F,EPSI Paris,"Paris, Ile-de-France",,,Unknown,,2025-05-03T06:43:47Z,data scientist,ile de france
Analytics Engineer - Confirmé·e,Jakala,"11ème Arrondissement, Paris",,,"Emplois RP, Publicité et Marketing",,2025-03-12T17:10:27Z,data scientist,ile de france
Data Product Owner H/F,LittleBigCode,"17ème Arrondissement, Paris",50000.0,60000.0,Unknown,,2025-07-11T23:13:57Z,data scientist,ile de france
Mid - Backend Developer - Ruby on Rails,Hostnfly,"9ème Arrondissement, Paris",56000.0,63000.0,Emplois Informatique,,2025-02-03T14:31:15Z,data scientist,ile de france
Développeur senior Infrastructure As Code et Kubernetes,Health Data Hub,"15ème Arrondissement, Paris",,,Unknown,,2024-07-30T23:45:40Z,data scientist,ile de france
MLOps Engineer – NLP Specialist,QuantCube Technology,"2ème Arrondissement, Paris",57000.0,57000.0,Emplois Informatique,,2025-07-09T23:01:11Z,data scientist,ile de france
Adjoint directeur trésorerie H/F,CVC Walters People,"Levallois-Perret, Nanterre",,,Emplois Hospitalité et Restauration,,2024-10-05T03:00:18Z,data scientist,ile de france
Assistant communication Intelligence Artificielle H/F,Crédit Agricole CIB,"Montrouge, Antony",,,Emplois Comptabilité et Finance,contract,2025-06-12T15:02:06Z,data scientist,ile de france
Chef de Projet IA H/F,Ca Cib France,"Montrouge, Antony",,,Emplois Comptabilité et Finance,,2025-05-14T06:23:05Z,data scientist,ile de france
Développeur Fullstack Python - Js Fintech H/F,Externatic,"Saint-Mandé, Nogent-sur-Marne",50000.0,65000.0,Unknown,,2025-07-03T14:22:29Z,data scientist,ile de france
Economist Confirmé - Marché du Neuf H/F,Groupe SeLoger,"Paris, Ile-de-France",,,Unknown,,2025-07-16T09:17:31Z,data scientist,ile de france
Data Engineer Dataiku,EASEL TECH,"Paris, Ile-de-France",,,Emplois Informatique,permanent,2025-06-20T01:40:17Z,data scientist,ile de france
Alternance Expert en Intelligence Artificielle - Epsi H/F,EPSI Paris,"Paris, Ile-de-France",,,Unknown,,2025-05-03T06:43:57Z,data scientist,ile de france
Formation DATA ENGINEER | Titre RNCP niveau 7 - Bac 5 | Co-certifiée école MINES Paris,DATASCIENTEST,"Puteaux, Nanterre",,,Emplois Informatique,contract,2025-07-13T06:09:17Z,data scientist,ile de france
Formation DATA Engineer - Alternance - Titre RNCP Niveau 7,DATASCIENTEST,"Puteaux, Nanterre",,,Emplois Informatique,contract,2025-07-14T06:11:08Z,data scientist,ile de france
Alternance : Développeur IA - Alternance H/F Alternance / Apprentissage H/F,Nexa,"Paris, Ile-de-France",,,Emplois Diplômés,,2025-06-18T18:58:52Z,data scientist,ile de france
Data analyst Epargne Retraite Collectives F/H,AXA France,"Nanterre, Hauts-de-Seine",,,Emplois Comptabilité et Finance,contract,2025-07-01T09:16:35Z,data scientist,ile de france
Consultant.e Chef de projet Data/IA F/H,Valoway,"Paris, Ile-de-France",49000.0,60000.0,Emplois Informatique,permanent,2025-06-27T08:19:20Z,data scientist,ile de france
Data Engineer & Data Architect - Confirmé·e,Jakala,"11ème Arrondissement, Paris",,,Unknown,,2025-05-28T22:05:57Z,data scientist,ile de france
Data Strategist (F/H/NB),Ubisoft,"Saint-Mandé, Nogent-sur-Marne",,,Emplois Ingénierie,,2025-07-18T12:40:10Z,data scientist,ile de france
Analyste Cybersécurité(H/F) | POEI,Datascientest,"Puteaux, Nanterre",35000.0,48000.0,Unknown,,2025-06-15T22:47:10Z,data scientist,ile de france
Chargé d'Études Conformité en Alternance H/F,LCL - Fonctions Centrales,"Villejuif, L'Haÿ-les-Roses",486.0,1802.0,Emplois Comptabilité et Finance,,2025-06-20T07:45:08Z,data scientist,ile de france
